165.0,356.0
163.79071432915524,355.9759777448689
162.6760993644141,355.45937734888133
161.6556344644048,354.4683316277098
160.72879898775554,353.0209733970268
159.89507229309447,351.1354354725051
159.15393373904982,348.82985066981706
158.5048626842498,346.1223518046354
157.9473384873225,343.03107169263257
157.48084050689624,339.57414314948124
157.10484810159915,335.7696989908538
156.8188406300594,331.63587203242304
156.62229745090525,327.1907950898613
156.51469792276484,322.4526009788413
156.49552140426636,317.4394225150356
156.56424725403804,312.1693925141166
156.72035483070803,306.660643791757
156.96332349290455,300.93130916362946
157.29263259925577,294.99952144540634
157.70776150838992,288.8834134527603
158.2081895789352,282.6011180013639
158.7933961695197,276.17076790688975
159.46286063877173,269.61049598501023
160.21606234531941,262.93843505139813
161.052480647791,256.17271792172596
161.97159490481465,249.33147741166616
162.9728844750185,242.43284633689143
164.05582871703086,235.4949575130742
165.2199069894798,228.53594375588727
166.46459865099357,221.5739378810029
167.7893830602004,214.6270727040939
169.19373957572844,207.71348104083262
170.67714755620588,200.85129570689182
172.2390863602609,194.05864951794388
173.87903534652176,187.35367528966157
175.5964295711038,180.75461761985085
177.38820882820215,174.28601704042265
179.24753611828208,167.98194352156344
181.16725994877464,161.87726054832234
183.14022882711083,156.00683160574843
185.15929126072172,150.40552017889087
187.21729575703833,145.10818975279867
189.30709082349168,140.149703812521
191.4215249675128,135.56492584310698
193.55344669653275,131.3887193296057
195.69570451798253,127.65594775706623
197.84114693929317,124.40147461053772
199.98262246789577,121.66016337506927
202.11297961122125,119.46687753571
204.22506742362427,117.85646896757775
206.3123372370323,116.85100457577445
208.36999333713314,116.43534008193198
210.39355717066994,116.5875986066943
212.37855018438577,117.28590327070538
214.3204938250238,118.50837719460917
216.2149095393271,120.23314349904967
218.0573187740388,122.43832530467085
219.84324297590203,125.10204573211666
221.5682035916599,128.2024279020311
223.22772206805558,131.7175949350581
224.81731985183205,135.62566995184164
226.3325183897326,139.90477607302574
227.76883912850022,144.53303641925433
229.12180351487808,149.48857411117137
230.38693299560924,154.74951226942085
231.5597490174369,160.29397401464672
232.63577302710414,166.10008246749294
233.61052647135406,172.14596074860356
234.47953079692982,178.40973197862246
235.23830745057452,184.86951927819368
235.88237787903125,191.50344576796113
236.40726352904318,198.28963456856883
236.80848584735335,205.20620880066065
237.08156628070495,212.2312915848807
237.2220262758411,219.34300604187294
237.22538727950487,226.5194752922812
237.0871707384394,233.73882245674955
236.80289809938773,240.979170655922
236.36809080909316,248.21864301044235
235.77827031429862,255.4353626409548
235.02895806174735,262.6074526681032
234.1156754981824,269.7130362125315
233.03394407034696,276.73023639488366
231.77928522498402,283.6371763358038
230.34722040883685,290.4119791559357
228.73329120066506,297.03278478027437
226.94092772477623,303.4843177641698
224.99339983303457,309.76786303795063
222.91704714373586,315.887267889874
220.73820927517588,321.846379608197
218.48322584565048,327.6490454811768
216.17843647345552,333.2991127970707
213.85018077688673,338.8004288441356
211.52479837424002,344.1568409106287
209.22862888381115,349.3721962848072
206.98801192389598,354.4503422549282
204.8292871127903,359.39512610924885
202.77879406878992,364.2103951360264
200.86287241019068,368.89999662351784
199.10786175528838,373.46777785998034
197.54010172237884,377.91758613367114
196.18593192975794,382.25326873284723
195.07169199572138,386.4786729457659
194.2237215385651,390.5976460606842
193.66836017658483,394.6140353658593
193.43194752807642,398.53168814954836
193.5408232113357,402.3544517000085
194.02132684465846,406.08617330549686
194.8997980463406,409.73070025427063
196.20257643467784,413.29187983458684
197.95478363040849,416.7732886301372
200.1550669542324,420.1726192112601
202.77642754517504,423.4818641873811
205.79081422081558,426.69278228550263
209.17017579873328,429.7971322326272
212.88646109650742,432.786672755757
216.9116189317172,435.6531625818947
221.21759812194185,438.3883604380426
225.7763474847606,440.9840250512032
230.5598158377527,443.43191514837883
235.53995199849737,445.72378945657204
240.68870478457382,447.8514067027851
245.97802301356134,449.80652561402053
251.37985550303918,451.58090491728075
256.86615107058645,453.16630333956823
262.4088585337825,454.5544796078853
267.9799267102065,455.73719244923444
273.55130441743773,456.7062005906181
279.0949404730555,457.4532627590386
284.5827836946389,457.97013768149844
289.9909058519439,458.2508718433118
295.3161467137526,458.30103555067444
300.5618706080513,458.1298194803108
305.7314442154449,457.74641561437403
310.82823421653814,457.16001593501767
315.8556072919355,456.3798124243949
320.81693012224173,455.41499706465913
325.71556938806157,454.27476183796375
330.55489176999964,452.9682987264621
335.33826394866065,451.5047997123074
340.0690526046493,449.89345677765306
344.7506244185702,448.1434619046525
349.38634607102813,446.2640070754589
353.97958424262765,444.26428427222584
358.5337056139735,442.1534854771064
363.05207686567036,439.9408026722541
367.538064678323,437.6354278398222
371.995035732536,435.24655296196414
376.42635670891394,432.7833700208331
380.83539428806165,430.2550709985826
385.2255151505838,427.6708478773658
389.60008597708503,425.03989263933624
393.96247344817004,422.3713972666471
398.31604424444356,419.67455374145175
402.66415304188837,416.9585269702493
407.0096367713221,414.2313141185253
411.3546286639706,411.499325202471
415.70121165422,408.7688567969818
420.0514686764566,406.046205476953
424.4074826650666,403.33766781727985
428.7713365544363,400.6495403928579
433.1451132789519,397.9881197785824
437.5308957729996,395.3597025493488
441.93076697096564,392.7705852800524
446.3468098072363,390.2270645455886
450.7811072161978,387.73543692085275
455.23574213223634,385.3019989807402
459.7127974897382,382.93304730014637
464.21435622308957,380.63487845396656
468.7425012666768,378.41378901709624
473.299315554886,376.27607556443064
477.8868820221034,374.2280346708652
482.50728360271535,372.2759629112953
487.162603231108,370.42615686061623
491.8549238416676,368.68491309372354
496.58632836878036,367.0585281855124
501.3588997468326,365.5532987108782
506.17472091021045,364.1755212447164
511.03587479330014,362.93149236192227
515.9444443304881,361.8275086373913
520.9025124561603,360.86986664601875
525.9121621047032,360.06486296270003
530.9754762105027,359.41879416233047
536.0945377079456,358.93795681980544
541.2714295314178,358.6286475100204
546.5082346153054,358.49716280787055
551.8070358939947,358.5497992882514
557.169916301872,358.79285352605825
562.5989587733236,359.2326220961865
568.0962462427358,359.8754015735315
573.6629142537513,360.72543332016363
579.2938684117023,361.77344384252984
584.9814978523866,363.00470056855283
590.7181846843789,364.4044556817184
596.4963110162539,365.95796136551184
602.3082589565863,367.65046980341896
608.1464106139509,369.4672331789251
614.0031480969225,371.39350367551594
619.8708535140757,373.414533476677
625.7419089739855,375.51557476589375
631.6086965852262,377.68187972665186
637.4635984563729,379.89870054243687
643.2989966960002,382.15128939673417
649.107273412683,384.42489847302954
654.8808107149957,386.70477995480826
660.6119907115134,388.97618602555616
666.2931955108106,391.22436886875863
671.916807221462,393.4345806679013
677.4752079520426,395.5920736064695
682.9607798111269,397.68209986794915
688.3659049072899,399.6899116358255
693.682965349106,401.6007610935842
698.9043432451504,403.39990042471084
704.0224207039971,405.0725818126909
709.0295798342216,406.6040574410099
713.9182027443983,407.9795794931535
718.6806715431019,409.18440015260717
723.3093683389072,410.2037716028565
727.7966752403888,411.022946027387
732.1349743561218,411.6271756096843
736.3166477946806,412.0017125332338
740.3340776646401,412.1318089815212
744.179646074575,412.002717138032
747.84573513306,411.59968918625174
751.3247269486698,410.9079773096659
754.6090036299793,409.91283369176017
757.6909472855631,408.59951051602
760.5629400239959,406.9532599659309
763.2173639538527,404.9593342249786	
765.646601183708,402.6029854766484
767.8432361130971,399.86982302216194
769.8078715266237,396.7596115531354
771.5516165434335,393.2906632948597
773.0862915828665,389.48254617833817
774.4237170642624,385.3548281345736
775.575713406961,380.9270770945691
776.5541010303019,376.2188609893277
777.370700353625,371.2497477498526
778.0373317962705,366.0393053071466
778.5658157775773,360.6071015922129
778.9679727168858,354.9727045360546
779.2556230335355,349.1556820696746
779.4405871468663,343.175602124076
779.5346854762179,337.05203263026186
779.5497384409301,330.8045415192352
779.4975664603427,324.4526967219992
779.3899899537955,318.0160661695567
779.2388293406283,311.51421779291087
779.0559050401806,304.96671952306474
778.8530374717925,298.3931392910214
778.6420470548036,291.8130450277837
778.4347542085537,285.2460046643549
778.2429793523826,278.7115861317381
778.0785429056301,272.2293573609361
777.9532652876359,265.81888628295206
777.8789669177397,259.4997408287891
777.8674682152814,253.29148892945014
777.9305895996008,247.21369851593838
778.0801514900377,241.28593751925672
778.3279743059317,235.52777387040825
778.6858784666227,229.95877550039606
779.1656843914503,224.59851034022316
779.7792124997545,219.46654632089258
780.538283210875,214.58245137340742
781.4547169441515,209.96579342877067
782.5403341189237,205.63614041798542
783.8069551545318,201.61306027205472
785.266400470315,197.91612092198153
786.9304904856134,194.56489029876903
788.8110456197669,191.57893633342016
790.9198862921146,188.97782695693797
793.2688329219973,186.7811301003256
795.8697059287539,185.00841369458607
798.7343257317245,183.6792456707223
801.8743835154385,182.8130686079754
805.2885951749435,182.41673965760103
808.9517949114075,182.47395183729864
812.8362485170172,182.96590692737968
816.9142217839587,183.8738067081555
821.1579805044188,185.17885295993764
825.5397904705834,186.8622474630374
830.0319174746393,188.90519199776628
834.6066273087729,191.28888834443563
839.2361857651701,193.99453828335695
843.892858636018,197.00334359484162
848.5489117135025,200.29650605920105
853.1766107898102,203.85522745674672
857.7482216571275,207.66070956778992
862.2360101076406,211.69415417264221
866.6122419335362,215.93676305161492
870.8491829270004,220.36973798501955
874.9190988802197,224.97428075316748
878.7942555853807,229.73159313637004
882.4469289926658,234.62287953746048
885.8566087938693,239.6312067535137
889.0226586840914,244.7447725152193
891.9478355014755,249.9526505716224
894.6348960841647,255.24391467176818
897.0865972703019,260.6076385647019
899.3056958980303,266.03289599946874
901.2949488054933,271.50876072511386
903.0571128308337,277.02430649068253
904.5949448121949,282.5686070452199
905.9112015877199,288.1307361377712
907.0086399955519,293.6997675173815
907.8900168738343,299.26477493309613
